6.330906190368612442e+03
8.895142779787463951e+03
5.441117167352585966e+03
4.891596111628416111e+03
4.646892624696978601e+03
7.312991951158714073e+03
2.321791730755263416e+03
6.271741020961708273e+03
4.292435094730411947e+03
4.335764616827378632e+03
3.385356697798808455e+03
4.937095089194037428e+03
1.077507979436071764e+03
4.143074187650970998e+03
9.107453797251961078e+03
2.343043754232614447e+03
5.583903942846791324e+03
6.670710416983863979e+03
5.172984495499644254e+03
5.525322308641989366e+03
3.320532565301749855e+03
3.679788912157855520e+03
2.758501231505382748e+03
5.217375213191764487e+03
8.326054297684859193e+03
4.190145341798062873e+03
4.633773249376456079e+03
4.703366646890703123e+03
6.240024239354192105e+03
5.211552676504798001e+03
3.705003295508980955e+03
5.472178928819041175e+03
6.406058485428780841e+03
4.909509918322361045e+03
5.221398136657033319e+03
3.773571587580699997e+03
4.290895100578320125e+03
3.695025574802923074e+03
5.068279780341268633e+03
5.296478052998121711e+03
