Registro,Time,Standar Desviation,Min Fitness,Max Fitness,Best_Fitness_Promedio
265,0.385628533,0,15205700.53,15205700.53,15205700.53
266,0.165935874,0,14489368.35,14489368.35,14489368.35
267,0.159977341,0,13659434.96,13659434.96,13659434.96
268,0.159500337,0,15213775.58,15213775.58,15213775.58
269,0.15657475,0,16349300.22,16349300.22,16349300.22
270,0.208692598,0,14942344.52,14942344.52,14942344.52
271,0.16107111,0,17175601.77,17175601.77,17175601.77
272,0.160216737,0,16341383.62,16341383.62,16341383.62
273,0.158479524,0,18180087.61,18180087.61,18180087.61
274,0.151944709,0,19916889.72,19916889.72,19916889.72
275,0.157659173,0,15164256.85,15164256.85,15164256.85
276,0.158772254,0,17519448.06,17519448.06,17519448.06
277,0.213949656,0,13298172.65,13298172.65,13298172.65
278,0.162883925,0,15239405.58,15239405.58,15239405.58
279,0.154773259,0,15643481.49,15643481.49,15643481.49
280,0.226667404,0,11109556.44,11109556.44,11109556.44
281,0.159558296,0,9613826.82,9613826.82,9613826.82
282,0.157743239,0,10231197.19,10231197.19,10231197.19
283,0.193684649,0,17610052.3,17610052.3,17610052.3
284,0.382599044,0,17477320.05,17477320.05,17477320.05
285,0.168152046,0,17229761.58,17229761.58,17229761.58
286,0.167868996,0,10175668.22,10175668.22,10175668.22
287,0.367488742,0,10926887.18,10926887.18,10926887.18
288,0.282828212,0,13346340.59,13346340.59,13346340.59
289,0.356212211,0,13662122.91,13662122.91,13662122.91
290,0.156834245,0,12777797.99,12777797.99,12777797.99
291,0.342890191,0,14384794.36,14384794.36,14384794.36
292,0.209967113,0,12618338.91,12618338.91,12618338.91
293,0.159488058,0,8142569.47,8142569.47,8142569.47
294,0.162442684,0,17071871.28,17071871.28,17071871.28
295,0.354892659,0,18477152.14,18477152.14,18477152.14
296,0.243579316,0,11641650.87,11641650.87,11641650.87
297,0.418411803,0,18895867.24,18895867.24,18895867.24
298,0.16097939,0,16429432.31,16429432.31,16429432.31
299,0.361577988,0,15135846.22,15135846.22,15135846.22
300,0.390926361,0,13445756.58,13445756.58,13445756.58
301,0.374710608,0,13395655.34,13395655.34,13395655.34
302,0.343740034,0,13274879.29,13274879.29,13274879.29
303,0.225991106,0,14385377.51,14385377.51,14385377.51
304,0.406672335,0,18899922.28,18899922.28,18899922.28
305,0.356136537,0,13459634.64,13459634.64,13459634.64
306,0.361700773,0,10871735.96,10871735.96,10871735.96
307,0.274483228,0,11991424.86,11991424.86,11991424.86
308,0.242696977,0,10156997.8,10156997.8,10156997.8
309,0.2444767,0,13428228.25,13428228.25,13428228.25
310,0.239205003,0,14177657.53,14177657.53,14177657.53
311,0.40293467,0,13023075.57,13023075.57,13023075.57
312,0.383655095,0,17333444.99,17333444.99,17333444.99
313,0.364849377,0,12580331.45,12580331.45,12580331.45
314,0.261104941,0,16855990.27,16855990.27,16855990.27
315,0.391386533,0,16859161.67,16859161.67,16859161.67
316,0.246900105,0,17480606.97,17480606.97,17480606.97
317,0.163615346,0,11013643.63,11013643.63,11013643.63
318,0.351735687,0,17445092.52,17445092.52,17445092.52
319,0.406102633,0,18278629.73,18278629.73,18278629.73
320,0.164224625,0,15242377.51,15242377.51,15242377.51
321,0.346420288,0,16314418.44,16314418.44,16314418.44
322,0.390950584,0,10310801.64,10310801.64,10310801.64
323,0.182496977,0,14226917.1,14226917.1,14226917.1
324,0.36391654,0,18126891.69,18126891.69,18126891.69
325,0.223691082,0,13454580.91,13454580.91,13454580.91
326,0.395781159,0,16501117.84,16501117.84,16501117.84
327,0.24590416,0,13793665.68,13793665.68,13793665.68
328,0.343076849,0,16705573.46,16705573.46,16705573.46
329,0.152933812,0,15485189.61,15485189.61,15485189.61
330,0.229746008,0,12013251.81,12013251.81,12013251.81
331,0.405218792,0,13554187.85,13554187.85,13554187.85
332,0.354331541,0,14082227.1,14082227.1,14082227.1
333,0.158861017,0,11149425.01,11149425.01,11149425.01
334,0.392037821,0,17372912.05,17372912.05,17372912.05
335,0.376564741,0,17850056.78,17850056.78,17850056.78
336,0.229247403,0,12178619.82,12178619.82,12178619.82
337,0.166737366,0,13321136.88,13321136.88,13321136.88
338,0.377429295,0,16841529.93,16841529.93,16841529.93
339,0.360989475,0,9772868.02,9772868.02,9772868.02
340,0.334264612,0,17597723.95,17597723.95,17597723.95
341,0.158246851,0,12904439.37,12904439.37,12904439.37
342,0.379418659,0,16852651.81,16852651.81,16852651.81
343,0.171954274,0,17528725.37,17528725.37,17528725.37
344,0.356219888,0,8442321.73,8442321.73,8442321.73
345,0.352932286,0,12062215.15,12062215.15,12062215.15
346,0.400765753,0,12957912.78,12957912.78,12957912.78
347,0.389577293,0,11837496.65,11837496.65,11837496.65
348,0.22543292,0,15632210.5,15632210.5,15632210.5
349,0.166656113,0,14387775.96,14387775.96,14387775.96
350,0.413876581,0,15693159.62,15693159.62,15693159.62
351,0.395184374,0,11839836.8,11839836.8,11839836.8
352,0.224133277,0,13378087.07,13378087.07,13378087.07
353,0.261150336,0,17703664.37,17703664.37,17703664.37
354,0.249395156,0,17138431.36,17138431.36,17138431.36
355,0.369036698,0,16157773.29,16157773.29,16157773.29
356,0.224098468,0,13747260.82,13747260.82,13747260.82
357,0.241593862,0,11912983.88,11912983.88,11912983.88
358,0.247614074,0,14801715.71,14801715.71,14801715.71
359,0.260302734,0,15120754.29,15120754.29,15120754.29
360,0.357134175,0,12978590.92,12978590.92,12978590.92
361,0.228174758,0,12852132.61,12852132.61,12852132.61
362,0.393198395,0,19034826.21,19034826.21,19034826.21
363,0.384019089,0,18520358.42,18520358.42,18520358.42
364,0.35761714,0,17099622.49,17099622.49,17099622.49
365,0.392835259,0,18054340.31,18054340.31,18054340.31
366,0.374080682,0,18718756.19,18718756.19,18718756.19
367,0.110844088,0,17485898.7,17485898.7,17485898.7
368,0.365947151,0,16894460.8,16894460.8,16894460.8
369,0.375282359,0,17120978.68,17120978.68,17120978.68
370,0.373451161,0,17949409.02,17949409.02,17949409.02
371,0.363720155,0,19039518.09,19039518.09,19039518.09
372,0.383972168,0,16752828.29,16752828.29,16752828.29
373,0.378092909,0,18142254.7,18142254.7,18142254.7
374,0.363444924,0,18398707.95,18398707.95,18398707.95
375,0.397549176,0,19036992.97,19036992.97,19036992.97
376,0.35689404,0,18794892.02,18794892.02,18794892.02
377,0.348593521,0,17509738.86,17509738.86,17509738.86
378,0.3890347,0,16677694.8,16677694.8,16677694.8
379,0.362922692,0,18636134.9,18636134.9,18636134.9
380,0.347944808,0,18698700.86,18698700.86,18698700.86
381,0.389441061,0,18060802.28,18060802.28,18060802.28
382,0.340538979,0,19089011.34,19089011.34,19089011.34
383,0.374918127,0,17631419.38,17631419.38,17631419.38
384,0.398497057,0,18285031.47,18285031.47,18285031.47
385,0.346237659,0,18603457.73,18603457.73,18603457.73
386,0.362197256,0,17801795.79,17801795.79,17801795.79
387,0.387362862,0,18402050.91,18402050.91,18402050.91
388,0.34674952,0,18806100.43,18806100.43,18806100.43
389,0.36349473,0,18006129.75,18006129.75,18006129.75
390,0.362285042,0,17496497.72,17496497.72,17496497.72
391,0.370452309,0,18554344.13,18554344.13,18554344.13
392,0.365061069,0,18892097.4,18892097.4,18892097.4
393,0.351302314,0,17411229.61,17411229.61,17411229.61
394,0.38065927,0,17730412.98,17730412.98,17730412.98
395,0.362742233,0,16304740.19,16304740.19,16304740.19
396,0.238884878,0,18670078.78,18670078.78,18670078.78
397,0.392655396,0,18184748.06,18184748.06,18184748.06
398,0.345554042,0,17472420.22,17472420.22,17472420.22
399,0.3950737,0,12510589.08,12510589.08,12510589.08
