Registro,Time,Standar Desviation,Min Fitness,Max Fitness,Best_Fitness_Promedio
291,3.0437283515930176,0.0,15416371.7,15416371.7,15416371.7
292,3.3691422939300537,0.0,13786156.43,13786156.43,13786156.43
293,3.253432035446167,0.0,8783608.5,8783608.5,8783608.5
294,3.357917308807373,0.0,18148639.22,18148639.22,18148639.22
295,2.72176456451416,0.0,19406441.16,19406441.16,19406441.16
296,2.801316261291504,0.0,12755693.52,12755693.52,12755693.52
297,2.6903889179229736,0.0,19922687.46,19922687.46,19922687.46
298,1.3920350074768066,0.0,16742753.74,16742753.74,16742753.74
299,3.0020997524261475,0.0,16161059.65,16161059.65,16161059.65
300,2.5744528770446777,0.0,14390096.07,14390096.07,14390096.07
301,2.500300645828247,0.0,14310808.18,14310808.18,14310808.18
302,2.656595468521118,0.0,14293650.94,14293650.94,14293650.94
303,3.0126397609710693,0.0,15598088.67,15598088.67,15598088.67
304,2.703012228012085,0.0,19829573.62,19829573.62,19829573.62
305,2.526228666305542,0.0,14389285.98,14389285.98,14389285.98
306,2.711533546447754,0.0,11898556.18,11898556.18,11898556.18
307,2.7059237957000732,0.0,13150767.55,13150767.55,13150767.55
308,2.970073938369751,0.0,11332328.09,11332328.09,11332328.09
309,2.439213514328003,0.0,14546138.24,14546138.24,14546138.24
310,2.4243216514587402,0.0,15157909.56,15157909.56,15157909.56
311,2.692039966583252,0.0,14057087.2,14057087.2,14057087.2
312,3.027095317840576,0.0,18063985.22,18063985.22,18063985.22
313,2.7589807510375977,0.0,13610956.82,13610956.82,13610956.82
314,2.4253876209259033,0.0,17865751.5,17865751.5,17865751.5
315,2.5927717685699463,0.0,17885556.08,17885556.08,17885556.08
316,3.3582775592803955,0.0,18588963.04,18588963.04,18588963.04
317,3.13061785697937,0.0,12089598.21,12089598.21,12089598.21
318,2.4962873458862305,0.0,18393027.09,18393027.09,18393027.09
319,2.5538880825042725,0.0,19207918.74,19207918.74,19207918.74
320,3.710353136062622,0.0,15883416.54,15883416.54,15883416.54
321,2.463472843170166,0.0,17262342.11,17262342.11,17262342.11
322,2.474388360977173,0.0,11343966.33,11343966.33,11343966.33
323,3.3268587589263916,0.0,15838195.21,15838195.21,15838195.21
324,2.876295804977417,0.0,19056543.03,19056543.03,19056543.03
325,2.694607734680176,0.0,14595164.23,14595164.23,14595164.23
326,2.4894399642944336,0.0,17416270.67,17416270.67,17416270.67
327,2.7632758617401123,0.0,14968995.97,14968995.97,14968995.97
328,2.968430995941162,0.0,17620726.3,17620726.3,17620726.3
329,3.1233301162719727,0.0,16651593.42,16651593.42,16651593.42
330,2.5992891788482666,0.0,13188582.1,13188582.1,13188582.1
331,2.660080909729004,0.0,14583424.83,14583424.83,14583424.83
332,3.0298895835876465,0.0,15104964.52,15104964.52,15104964.52
333,3.1114585399627686,0.0,11780505.29,11780505.29,11780505.29
334,2.4331071376800537,0.0,18288064.89,18288064.89,18288064.89
335,2.765864133834839,0.0,18868644.92,18868644.92,18868644.92
336,2.9513015747070312,0.0,13215164.8,13215164.8,13215164.8
337,3.148221731185913,0.0,13952217.16,13952217.16,13952217.16
338,2.838550090789795,0.0,17764990.78,17764990.78,17764990.78
339,2.537052869796753,0.0,10702519.36,10702519.36,10702519.36
340,3.077630043029785,0.0,18627930.43,18627930.43,18627930.43
341,3.10402512550354,0.0,13980393.95,13980393.95,13980393.95
342,2.8754360675811768,0.0,17776112.66,17776112.66,17776112.66
343,3.122680902481079,0.0,18835444.79,18835444.79,18835444.79
344,2.9047296047210693,0.0,9357474.56,9357474.56,9357474.56
345,2.47348952293396,0.0,12977367.99,12977367.99,12977367.99
346,2.8183484077453613,0.0,14108814.31,14108814.31,14108814.31
347,2.6730051040649414,0.0,12864316.87,12864316.87,12864316.87
348,3.115858554840088,0.0,16761964.46,16761964.46,16761964.46
349,3.3544068336486816,0.0,15603445.81,15603445.81,15603445.81
350,2.7440788745880127,0.0,16717541.51,16717541.51,16717541.51
351,2.495154857635498,0.0,12754989.64,12754989.64,12754989.64
352,3.098517417907715,0.0,14371201.58,14371201.58,14371201.58
353,2.5413777828216553,0.0,18661487.65,18661487.65,18661487.65
354,3.0013043880462646,0.0,18081578.73,18081578.73,18081578.73
355,2.5826926231384277,0.0,17180953.75,17180953.75,17180953.75
356,3.1751527786254883,0.0,14938801.44,14938801.44,14938801.44
357,2.5819175243377686,0.0,13073015.46,13073015.46,13073015.46
358,2.917999744415283,0.0,15993945.22,15993945.22,15993945.22
359,2.7266383171081543,0.0,16228834.34,16228834.34,16228834.34
360,2.9117181301116943,0.0,13893743.76,13893743.76,13893743.76
361,2.580536365509033,0.0,13827845.02,13827845.02,13827845.02
362,3.099832057952881,0.0,19932080.21,19932080.21,19932080.21
363,2.5478315353393555,0.0,19435511.26,19435511.26,19435511.26
