Registro,Time,Standar Desviation,Min Fitness,Max Fitness,Best_Fitness_Promedio
54,2.782813549,0,15670551.11,15670551.11,15670551.11
55,2.843105364,0,14055570.77,14055570.77,14055570.77
56,3.675758767,0,16082164.85,16082164.85,16082164.85
57,2.78080821,0,12328837.77,12328837.77,12328837.77
58,2.932353687,0,17342001.76,17342001.76,17342001.76
59,2.780995727,0,17041879.64,17041879.64,17041879.64
60,2.922134566,0,18309107.86,18309107.86,18309107.86
61,3.580931163,0,18413752.57,18413752.57,18413752.57
62,2.929573202,0,13949556.4,13949556.4,13949556.4
63,3.573974657,0,14145364.38,14145364.38,14145364.38
64,3.590175939,0,15073766.27,15073766.27,15073766.27
65,3.590909791,0,13355431.32,13355431.32,13355431.32
66,3.614879608,0,19031240.19,19031240.19,19031240.19
67,2.672755313,0,19453173.66,19453173.66,19453173.66
68,2.762488937,0,16591609.59,16591609.59,16591609.59
69,3.594735241,0,13255307.96,13255307.96,13255307.96
70,2.757861018,0,12721039.12,12721039.12,12721039.12
71,4.824494338,0,16142738.98,16142738.98,16142738.98
72,2.89817903,0,12943549.09,12943549.09,12943549.09
73,2.779698801,0,13449208.71,13449208.71,13449208.71
74,2.751980495,0,11851395.03,11851395.03,11851395.03
75,2.786802387,0,11555967.58,11555967.58,11555967.58
76,2.654880786,0,12622033.08,12622033.08,12622033.08
77,3.527605677,0,14080066.08,14080066.08,14080066.08
78,2.740609431,0,17301883.5,17301883.5,17301883.5
79,3.568121743,0,17478964.28,17478964.28,17478964.28
80,2.218232298,0,11774768.64,11774768.64,11774768.64
81,3.386377668,0,17435702.13,17435702.13,17435702.13
82,2.365179873,0,20568304.34,20568304.34,20568304.34
83,2.217511201,0,19128033.93,19128033.93,19128033.93
84,2.416538715,0,13488754.69,13488754.69,13488754.69
85,2.342326355,0,17374896.23,17374896.23,17374896.23
86,2.381238246,0,20693650.1,20693650.1,20693650.1
87,3.085900903,0,19584858.82,19584858.82,19584858.82
88,2.50035677,0,17663494.71,17663494.71,17663494.71
89,2.413449049,0,19201592.06,19201592.06,19201592.06
90,2.447505713,0,12843586.6,12843586.6,12843586.6
91,3.808794832,0,16549202.61,16549202.61,16549202.61
92,2.568520021,0,21374522.52,21374522.52,21374522.52
93,3.281637359,0,20882880.71,20882880.71,20882880.71
94,2.621572709,0,14818578.52,14818578.52,14818578.52
95,2.647348475,0,15054955.57,15054955.57,15054955.57
96,3.396247602,0,14919993.31,14919993.31,14919993.31
97,2.785628366,0,12405538.63,12405538.63,12405538.63
98,4.101414204,0,18824097.37,18824097.37,18824097.37
99,3.532253361,0,19969232.6,19969232.6,19969232.6
100,2.702458954,0,16895784.14,16895784.14,16895784.14
101,2.715516043,0,15459125.75,15459125.75,15459125.75
102,3.507960939,0,14523864.65,14523864.65,14523864.65
103,2.716064954,0,11609194.44,11609194.44,11609194.44
104,2.800940013,0,15098749.89,15098749.89,15098749.89
105,2.688287997,0,20420130.78,20420130.78,20420130.78
106,2.677261782,0,18250139.09,18250139.09,18250139.09
107,2.700863791,0,19973355.78,19973355.78,19973355.78
108,2.805762935,0,14019301.66,14019301.66,14019301.66
109,3.624332833,0,20501620.07,20501620.07,20501620.07
110,2.748514366,0,12252691.5,12252691.5,12252691.5
111,3.658166623,0,14882833.75,14882833.75,14882833.75
112,3.617355633,0,18866903.41,18866903.41,18866903.41
113,2.805162573,0,14569491.02,14569491.02,14569491.02
114,2.748531342,0,19508120.11,19508120.11,19508120.11
115,2.815867376,0,16431391.54,16431391.54,16431391.54
116,3.652958059,0,20170743.59,20170743.59,20170743.59
117,2.683823609,0,14929846.52,14929846.52,14929846.52
118,2.732123661,0,19675568.66,19675568.66,19675568.66
119,2.738569808,0,14085712.02,14085712.02,14085712.02
120,2.728976989,0,17254818.07,17254818.07,17254818.07
121,3.606119013,0,11208666.9,11208666.9,11208666.9
122,2.840761161,0,19954893.79,19954893.79,19954893.79
123,2.926949406,0,18689051.1,18689051.1,18689051.1
124,2.97432754,0,15466322,15466322,15466322
125,2.810664368,0,17824215.2,17824215.2,17824215.2
126,2.818635845,0,15375727.93,15375727.93,15375727.93
127,2.700039315,0,17710880.01,17710880.01,17710880.01
128,3.60916791,0,14575080.16,14575080.16,14575080.16
129,4.119494104,0,12785900.96,12785900.96,12785900.96
130,2.693913603,0,16400827.28,16400827.28,16400827.28
131,3.648932981,0,19890363.19,19890363.19,19890363.19
132,3.037229395,0,12017347.7,12017347.7,12017347.7
133,2.759348941,0,14060753.84,14060753.84,14060753.84
134,4.046513534,0,15472081.52,15472081.52,15472081.52
135,2.816593909,0,13268864.02,13268864.02,13268864.02
136,2.846057725,0,18627133.7,18627133.7,18627133.7
137,2.858624244,0,20247346.41,20247346.41,20247346.41
138,3.66041832,0,18063941.01,18063941.01,18063941.01
139,2.801618934,0,18596155.45,18596155.45,18596155.45
140,3.682095313,0,16286580.17,16286580.17,16286580.17
141,2.795824695,0,12905899.71,12905899.71,12905899.71
142,3.648313141,0,20357368.86,20357368.86,20357368.86
143,2.920172501,0,12394439.47,12394439.47,12394439.47
144,2.820203352,0,13628960.18,13628960.18,13628960.18
145,3.606466508,0,13242438.7,13242438.7,13242438.7
146,2.709943748,0,18169033.65,18169033.65,18169033.65
147,2.732186079,0,18267887.69,18267887.69,18267887.69
148,2.714760804,0,15139275.49,15139275.49,15139275.49
149,2.669821239,0,14565769.29,14565769.29,14565769.29
150,4.013916278,0,14067272.89,14067272.89,14067272.89
151,2.667571521,0,15817149,15817149,15817149
152,2.717391205,0,17541165.23,17541165.23,17541165.23
153,2.712250495,0,17500523.95,17500523.95,17500523.95
154,2.674555635,0,17987144.47,17987144.47,17987144.47
155,2.664545631,0,17968286.67,17968286.67,17968286.67
156,2.69850049,0,17847127.62,17847127.62,17847127.62
157,2.700192833,0,17356759.77,17356759.77,17356759.77
158,4.035343695,0,18753692.28,18753692.28,18753692.28
159,2.219024324,0,19304261.4,19304261.4,19304261.4
160,2.236064458,0,17685325.54,17685325.54,17685325.54
161,2.245536995,0,17397020.68,17397020.68,17397020.68
162,2.309721708,0,18791656.27,18791656.27,18791656.27
163,2.352878833,0,19164746.07,19164746.07,19164746.07
164,2.391818333,0,20498282.23,20498282.23,20498282.23
165,2.414136457,0,17734487.55,17734487.55,17734487.55
166,2.444432521,0,19303563.06,19303563.06,19303563.06
167,2.487777686,0,18885768.87,18885768.87,18885768.87
168,2.531728005,0,20214088.09,20214088.09,20214088.09
169,2.529341578,0,21517074.2,21517074.2,21517074.2
170,2.598203349,0,19603914.77,19603914.77,19603914.77
171,2.628888273,0,19258629.99,19258629.99,19258629.99
172,2.622819471,0,21330272.85,21330272.85,21330272.85
173,2.633629537,0,20243060.32,20243060.32,20243060.32
174,2.696052337,0,20241807.45,20241807.45,20241807.45
175,2.695908237,0,18602499.16,18602499.16,18602499.16
176,2.753244185,0,19736170.2,19736170.2,19736170.2
177,2.748988438,0,20686815.34,20686815.34,20686815.34
178,2.693846703,0,20471749.5,20471749.5,20471749.5
179,2.710532355,0,21100177.08,21100177.08,21100177.08
180,2.727310562,0,20451867.03,20451867.03,20451867.03
181,4.056158781,0,21206143.48,21206143.48,21206143.48
182,4.090607119,0,19338646.44,19338646.44,19338646.44
183,2.696840978,0,19027051.46,19027051.46,19027051.46
184,2.711514187,0,18926483.9,18926483.9,18926483.9
185,2.711691499,0,17800379.78,17800379.78,17800379.78
186,2.705221272,0,19657235.52,19657235.52,19657235.52
187,2.689657736,0,17881760.66,17881760.66,17881760.66
188,2.783255458,0,17408691.85,17408691.85,17408691.85
189,2.699758196,0,12409840.29,12409840.29,12409840.29
190,2.654173851,0,15343505.39,15343505.39,15343505.39
191,2.725483251,0,11826876.43,11826876.43,11826876.43
192,2.702784681,0,15306522.93,15306522.93,15306522.93
193,2.69465661,0,15128378.99,15128378.99,15128378.99
194,2.72502408,0,14895590.35,14895590.35,14895590.35
195,2.67057271,0,17036339.51,17036339.51,17036339.51
196,2.679511452,0,19766675.88,19766675.88,19766675.88
197,2.696454215,0,19320476.58,19320476.58,19320476.58
198,2.693248558,0,18102005.25,18102005.25,18102005.25
199,4.059095335,0,21621328.98,21621328.98,21621328.98
200,2.737690759,0,18982112.48,18982112.48,18982112.48
201,2.663271403,0,19622730.89,19622730.89,19622730.89
202,4.086341119,0,22895443.79,22895443.79,22895443.79
203,2.738334751,0,19074861.73,19074861.73,19074861.73
204,4.060772419,0,21338313.22,21338313.22,21338313.22
205,2.692110991,0,20481380.68,20481380.68,20481380.68
206,2.72131567,0,19334834.85,19334834.85,19334834.85
207,4.067604613,0,22346710.48,22346710.48,22346710.48
208,4.113068962,0,22655176.22,22655176.22,22655176.22
209,2.720698476,0,20977658.32,20977658.32,20977658.32
210,2.727323723,0,21879608.12,21879608.12,21879608.12
211,2.662551498,0,19235963.13,19235963.13,19235963.13
212,2.759103012,0,19606061.14,19606061.14,19606061.14
213,2.721983004,0,14841885.31,14841885.31,14841885.31
214,2.701527667,0,12172394.68,12172394.68,12172394.68
215,4.099529529,0,13553148.38,13553148.38,13553148.38
216,2.716482091,0,12649580.25,12649580.25,12649580.25
217,2.720108986,0,13076440.52,13076440.52,13076440.52
218,2.682668447,0,14169904.56,14169904.56,14169904.56
219,4.128642869,0,10832220.46,10832220.46,10832220.46
220,2.674318814,0,12564486.13,12564486.13,12564486.13
221,2.952405596,0,13627794.43,13627794.43,13627794.43
222,2.831865048,0,10175345.8,10175345.8,10175345.8
223,2.699965739,0,13625134.24,13625134.24,13625134.24
224,2.690533447,0,12216559.11,12216559.11,12216559.11
225,4.092851567,0,17816338.25,17816338.25,17816338.25
226,2.711967826,0,12863115.22,12863115.22,12863115.22
227,2.738155246,0,14980809.98,14980809.98,14980809.98
228,2.70751152,0,11931568.85,11931568.85,11931568.85
229,2.701365662,0,13308162.81,13308162.81,13308162.81
230,2.690055966,0,13025646.22,13025646.22,13025646.22
231,2.666786265,0,11759268.54,11759268.54,11759268.54
232,2.625457668,0,14701034.8,14701034.8,14701034.8
233,2.657327104,0,15705907.82,15705907.82,15705907.82
234,2.742341042,0,14943460.88,14943460.88,14943460.88
235,2.644028425,0,16538365.26,16538365.26,16538365.26
236,2.671995139,0,15034068.07,15034068.07,15034068.07
237,2.667937803,0,15531022.38,15531022.38,15531022.38
238,2.238710403,0,12671208.96,12671208.96,12671208.96
239,2.247977638,0,11804297.49,11804297.49,11804297.49
240,2.269709563,0,15265720.47,15265720.47,15265720.47
241,2.312804937,0,15221959.82,15221959.82,15221959.82
242,3.111015487,0,13618874.97,13618874.97,13618874.97
243,3.554601336,0,19142258.64,19142258.64,19142258.64
244,5.567176175,0,18618991.73,18618991.73,18618991.73
245,3.774869394,0,16669364.75,16669364.75,16669364.75
246,3.840306544,0,19055493.98,19055493.98,19055493.98
247,3.912814927,0,17296864.91,17296864.91,17296864.91
248,4.00173943,0,19063267.62,19063267.62,19063267.62
249,2.679614282,0,18002068.49,18002068.49,18002068.49
250,4.06297245,0,19539109.54,19539109.54,19539109.54
251,2.689736366,0,17647205.48,17647205.48,17647205.48
252,2.747680926,0,17332583.38,17332583.38,17332583.38
253,2.672057986,0,17709680.06,17709680.06,17709680.06
254,2.74017005,0,18552281.67,18552281.67,18552281.67
255,2.701548862,0,16548468.3,16548468.3,16548468.3
256,2.721184754,0,15776653.26,15776653.26,15776653.26
257,2.718438268,0,15222321.88,15222321.88,15222321.88
258,2.714047241,0,18031776.92,18031776.92,18031776.92
259,2.716230106,0,17205852.2,17205852.2,17205852.2
260,4.094623327,0,16486099.61,16486099.61,16486099.61
261,2.688067555,0,15605259.82,15605259.82,15605259.82
262,2.689922881,0,17357045.97,17357045.97,17357045.97
263,2.738025188,0,17365826.36,17365826.36,17365826.36
264,2.777133417,0,17650759.67,17650759.67,17650759.67
265,4.010221291,0,19711893.37,19711893.37,19711893.37
266,4.062705421,0,20097495.01,20097495.01,20097495.01
267,2.753357887,0,17252322.57,17252322.57,17252322.57
268,4.078966212,0,21463856.22,21463856.22,21463856.22
269,2.737998796,0,19757901.29,19757901.29,19757901.29
270,2.770496726,0,21596605.28,21596605.28,21596605.28
271,4.044851255,0,22687151.76,22687151.76,22687151.76
272,2.682985425,0,19155581.56,19155581.56,19155581.56
273,2.717424941,0,21510772.76,21510772.76,21510772.76
274,4.059495234,0,17796290.44,17796290.44,17796290.44
275,2.71838572,0,19440593.62,19440593.62,19440593.62
276,2.739876246,0,19059999.16,19059999.16,19059999.16
277,2.766198134,0,12493853.22,12493853.22,12493853.22
278,4.087526608,0,13505063.17,13505063.17,13505063.17
279,2.747183609,0,13641849.38,13641849.38,13641849.38
280,2.696799707,0,21026569.97,21026569.97,21026569.97
281,6.16158812,0,21287455.12,21287455.12,21287455.12
282,2.799834061,0,20209416.74,20209416.74,20209416.74
283,4.190107965,0,14463922.67,14463922.67,14463922.67
284,3.014285326,0,12120732.55,12120732.55,12120732.55
285,2.810295606,0,14737164.94,14737164.94,14737164.94
286,4.148099971,0,12264900.98,12264900.98,12264900.98
287,2.729387236,0,16196545.63,16196545.63,16196545.63
288,2.81825583,0,16164087.65,16164087.65,16164087.65
289,4.049711657,0,16725778.75,16725778.75,16725778.75
290,2.680883694,0,11538697.3,11538697.3,11538697.3
291,2.625872159,0,20502913.31,20502913.31,20502913.31
292,2.754619408,0,19814321.48,19814321.48,19814321.48
293,2.763054132,0,13152465.5,13152465.5,13152465.5
294,2.829170799,0,20518321.93,20518321.93,20518321.93
295,3.986406016,0,20109796.43,20109796.43,20109796.43
296,3.596671104,0,16541835.44,16541835.44,16541835.44
297,2.861355472,0,14724733.08,14724733.08,14724733.08
298,3.558193684,0,14657675.58,14657675.58,14657675.58
299,3.519280577,0,14588746.18,14588746.18,14588746.18
300,2.776633048,0,16727561.92,16727561.92,16727561.92
301,3.548820019,0,20414643.19,20414643.19,20414643.19
302,2.767183876,0,14945515.77,14945515.77,14945515.77
303,2.806513357,0,12746891.32,12746891.32,12746891.32
304,3.551256919,0,13364347.83,13364347.83,13364347.83
305,3.565403986,0,11986941.78,11986941.78,11986941.78
306,2.765211296,0,14567027.72,14567027.72,14567027.72
307,2.766210485,0,15797701.5,15797701.5,15797701.5
308,3.528817177,0,14909252.27,14909252.27,14909252.27
309,2.643195462,0,18181306.22,18181306.22,18181306.22
310,2.778496218,0,14226976.31,14226976.31,14226976.31
311,3.59227984,0,17506707.39,17506707.39,17506707.39
312,3.578356624,0,18461144.12,18461144.12,18461144.12
313,2.812149692,0,18651608.11,18651608.11,18651608.11
314,2.649907017,0,14849887.97,14849887.97,14849887.97
315,2.81622448,0,17766362.43,17766362.43,17766362.43
316,3.573301721,0,19848959.18,19848959.18,19848959.18
317,2.972541046,0,17717447.33,17717447.33,17717447.33
318,2.935816264,0,12055104.76,12055104.76,12055104.76
319,2.264630032,0,18218241.8,18218241.8,18218241.8
320,2.319533348,0,19420547.57,19420547.57,19420547.57
321,2.378569818,0,15642606.62,15642606.62,15642606.62
322,2.396386886,0,17554168.13,17554168.13,17554168.13
323,3.07013793,0,15599419.49,15599419.49,15599419.49
324,3.087243176,0,17979688.79,17979688.79,17979688.79
325,3.608664131,0,19773444.06,19773444.06,19773444.06
326,3.139672542,0,13602590.2,13602590.2,13602590.2
327,2.464115405,0,14828027.86,14828027.86,14828027.86
328,2.533920789,0,15779553.44,15779553.44,15779553.44
329,2.535131001,0,14129080.17,14129080.17,14129080.17
330,3.268289089,0,18647027.38,18647027.38,18647027.38
331,2.552776051,0,19519510.95,19519510.95,19519510.95
332,3.24584465,0,13300848.11,13300848.11,13300848.11
333,2.641402698,0,16300792.04,16300792.04,16300792.04
334,2.722762132,0,17987174.17,17987174.17,17987174.17
335,2.593305731,0,11078618.98,11078618.98,11078618.98
336,3.371688771,0,19301936.58,19301936.58,19301936.58
337,2.71728611,0,16320957.04,16320957.04,16320957.04
338,2.806285214,0,18398572.83,18398572.83,18398572.83
339,4.06256187,0,21486783.49,21486783.49,21486783.49
340,3.640797186,0,9716437.05,9716437.05,9716437.05
341,3.566659236,0,13348425.55,13348425.55,13348425.55
342,7.020775342,0,14846206.24,14846206.24,14846206.24
343,4.513373995,0,13736097.9,13736097.9,13736097.9
344,3.153111839,0,15223086.53,15223086.53,15223086.53
345,2.701289272,0,17264233.97,17264233.97,17264233.97
346,2.842988896,0,16016779.99,16016779.99,16016779.99
347,2.8510185,0,12904982.18,12904982.18,12904982.18
348,2.879103255,0,15188339.28,15188339.28,15188339.28
349,2.795299244,0,17193678.7,17193678.7,17193678.7
350,2.954958844,0,16102092.53,16102092.53,16102092.53
351,3.664624786,0,15883107.79,15883107.79,15883107.79
352,2.792904115,0,15873029.81,15873029.81,15873029.81
353,2.835520339,0,13064841.82,13064841.82,13064841.82
354,2.871175408,0,16915389.61,16915389.61,16915389.61
355,2.788085604,0,14707226.07,14707226.07,14707226.07
356,2.835862398,0,14031641.21,14031641.21,14031641.21
357,2.802164507,0,14452119.44,14452119.44,14452119.44
358,7.667671013,0,21067361.4,21067361.4,21067361.4
359,2.813497114,0,19573408.71,19573408.71,19573408.71
360,2.805628181,0,18381183.28,18381183.28,18381183.28
361,3.625816393,0,19556966.14,19556966.14,19556966.14
362,2.869435477,0,19759711.39,19759711.39,19759711.39
363,5.581270766,0,19742436.97,19742436.97,19742436.97
364,3.662897015,0,18192766.29,18192766.29,18192766.29
365,3.71248033,0,18387469.71,18387469.71,18387469.71
366,3.594377494,0,19241666.97,19241666.97,19241666.97
367,3.685518837,0,20469128.99,20469128.99,20469128.99
368,4.963435531,0,18063285.46,18063285.46,18063285.46
369,2.82948122,0,19455233.87,19455233.87,19455233.87
370,2.838096476,0,19692363.83,19692363.83,19692363.83
371,2.868746138,0,20233443.75,20233443.75,20233443.75
372,7.751787472,0,20151408.31,20151408.31,20151408.31
373,3.598257947,0,19024459.77,19024459.77,19024459.77
374,3.674151373,0,18192415.71,18192415.71,18192415.71
375,2.832840276,0,19917695.7,19917695.7,19917695.7
376,3.626434445,0,20225516.86,20225516.86,20225516.86
377,3.704960012,0,19575523.2,19575523.2,19575523.2
378,7.693802905,0,21590662.62,21590662.62,21590662.62
379,3.731802607,0,19189653.75,19189653.75,19189653.75
380,2.821299219,0,19566592.27,19566592.27,19566592.27
381,3.634083986,0,20106083.56,20106083.56,20106083.56
382,3.649211121,0,19088006.2,19088006.2,19088006.2
383,3.687877083,0,19731774.78,19731774.78,19731774.78
384,2.809555459,0,20087661.23,20087661.23,20087661.23
385,3.611389208,0,19520850.66,19520850.66,19520850.66
386,3.651156092,0,19023313.71,19023313.71,19023313.71
387,2.810275745,0,19835904.92,19835904.92,19835904.92
388,3.690175176,0,20321708.3,20321708.3,20321708.3
389,2.842082238,0,18473403.19,18473403.19,18473403.19
390,2.858073211,0,18783463.27,18783463.27,18783463.27
391,3.650985312,0,17819461.1,17819461.1,17819461.1
392,2.820136189,0,20178527.87,20178527.87,20178527.87
393,3.654319143,0,19940074.57,19940074.57,19940074.57
394,5.023896241,0,13874319.75,13874319.75,13874319.75
395,3.62164495,0,13536354.14,13536354.14,13536354.14
