,vector,curvaSA,qbest
0,"[ 0.002  0.     0.     0.     0.     0.025  0.001  0.     0.     0.01
  0.005  0.002  0.     0.004  0.007  0.     0.     0.    -0.004  0.026
  0.002  0.048  0.009  0.     0.002  0.     0.     0.001  0.001  0.
  0.028  0.     0.     0.     0.002  0.     0.015  0.019  0.     0.023
  0.     0.001  0.003  0.     0.002  0.031  0.003  0.     0.     0.
  0.     0.     0.002  0.     0.     0.017  0.     0.014  0.002  0.002
  0.     0.012  0.     0.002  0.     0.     0.052  0.003  0.     0.
  0.017  0.     0.002  0.009  0.     0.031  0.019  0.02   0.018  0.002
  0.     0.002  0.049  0.004  0.002  0.008  0.     0.     0.     0.
  0.     0.     0.009  0.     0.002 -0.003  0.009  0.018  0.025  0.
  0.002  0.025  0.     0.013  0.     0.     0.002  0.008  0.014 -0.004
  0.018  0.     0.002 -0.006  0.009  0.014  0.014  0.     0.003  0.
  0.002  0.     0.002  0.     0.     0.002  0.002  0.     0.004  0.
  0.     0.017  0.002  0.     0.048  0.004  0.002  0.011  0.     0.04
  0.013  0.005  0.002  0.009  0.     0.    -0.002  0.     0.002  0.002
  0.     0.     0.031  0.022  0.001  0.     0.     0.     0.008  0.
  0.004  0.     0.     0.003  0.    -0.007  0.     0.     0.005  0.033
  0.     0.     0.     0.002]",0.5732165206508135,0.5732165206508135
