ID_EVENTO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Temp_Min_15_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Temp_Min_15_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Temp_Min_15_Freq_Mad,Rhum_Avg_Mad
2301,33.3475,24.4575,28.9025,8.89,15070.35886,0.45,186.4,0.15,0,81.05,34.68275862,24.84137931,29.76206897,9.84137931,22916.1731,0.620689655,254.8,0.137931034,0,78.5823648,33.35882353,24.30248794,28.83065574,9.056335587,12914.13764,0.264705882,128.3,0.176470588,0,81.48362999
2302,33.2775,24.32,28.79875,8.9575,14773.84478,0.375,198.3,0.15,0,80.55,34.57586207,24.81352741,29.69469474,9.762334655,22604.08164,0.620689655,232.8,0.120689655,0,78.71069963,33.88571429,23.97142857,28.92857143,9.914285714,2836.863581,0.285714286,39.8,0.285714286,0,81.28571429
2314,34.8125,25.0425,29.9275,9.77,15826.93423,0.6,82.9,0.075,0,77.21942897,33.5,24.29283776,28.89641888,9.207162241,21921.85547,0.362068966,303.9,0.189655172,0,81.81799,33.675,24.56666667,29.12083333,9.108333333,9386.712782,0.583333333,42.7,0.041666667,0,81.33333333
2351,33.5575,24.5575,29.0575,9,15314.59288,0.375,145.1,0.1,0,79.89442897,34.18965517,24.46697569,29.32831543,9.722679482,22685.084,0.517241379,282.9,0.172413793,0,79.86971413,33.25454545,24.48181818,28.86818182,8.772727273,8207.160764,0.272727273,66.9,0.136363636,0,82.09090909
2352,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.37037037,24.45555556,28.91296296,8.914814815,10177.18451,0.333333333,54.8,0.074074074,0,82.22222222
2387,33.3325,24.455,28.89375,8.8775,14920.64318,0.425,165.5,0.125,0,80.825,34.63793103,24.86724138,29.75258621,9.770689655,22906.78925,0.620689655,260.5,0.137931034,0,78.56512342,33.38,24.136153,28.7580765,9.243846999,11411.20492,0.266666667,116.8,0.2,0,81.78144733
2391,33.2225,24.3225,28.7725,8.9,14930.24955,0.35,181.3,0.125,0,80.625,34.39310345,24.57732052,29.48521198,9.81578293,22703.70013,0.551724138,272.6,0.155172414,0,79.29690653,33.19047619,24.46666667,28.82857143,8.723809524,7843.441917,0.19047619,77.2,0.19047619,0,82.47619048
2392,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.4952381,24.42857143,28.96190476,9.066666667,8008.659328,0.333333333,43.4,0.095238095,0,81.80952381
2403,33.915,24.745,29.33,9.17,15178.35773,0.575,189.1,0.15,0,79.7,34.27413793,24.68448276,29.47931034,9.589655172,22439.92631,0.5,259.6,0.137931034,0,79.01339929,33.89090909,24.42377546,29.15734227,9.467133635,12873.18305,0.454545455,103,0.151515152,0,80.58919454
2404,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,0,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,0,81.00764517,33.35,24.56875,28.959375,8.78125,12089.88797,0.40625,74.7,0.0625,0,82.6875
2406,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.45,24.575,29.0125,8.875,15178.98572,0.425,85.7,0.075,0,82.075
2435,33.89995414,23.81290578,28.85642996,10.08704836,15001.74031,0.4,182.9,0.175,0,80.72387969,33.25172414,23.74420286,28.4979635,9.507521281,23440.78825,0.310344828,389.2,0.206896552,0,86.0214783,32.45882353,24.23785653,28.34834003,8.220967004,13118.70651,0.029411765,170.7,0.176470588,0,85.96140612
2441,33.98995414,23.81912987,28.904542,10.17082427,15018.07386,0.425,182.9,0.175,0,80.72387969,33.16206897,23.74168515,28.45187706,9.420383812,23451.77308,0.293103448,389.2,0.206896552,0,86.12492658,32.48484848,24.26576127,28.37530488,8.219087217,12825.3655,0.03030303,170.7,0.181818182,0,85.99053964
2442,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.37647059,24.54117647,28.95882353,8.835294118,12791.63962,0.382352941,64.9,0.058823529,0,82.41176471
2443,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.41666667,24.53888889,28.97777778,8.877777778,13699.2901,0.388888889,86.1,0.083333333,0,82.36111111
2444,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.45142857,24.61142857,29.03142857,8.84,13265.86674,0.4,85.7,0.085714286,0,82.48571429
2446,34.06995414,23.88458754,28.97727084,10.1853666,15308.27792,0.45,182.3,0.175,0,80.69887969,33.0862069,23.74215655,28.41418172,9.344050348,23217.74488,0.275862069,389.2,0.206896552,0,86.24561623,32.53125,24.22916357,28.38020678,8.302086433,12532.00276,0.03125,170.7,0.1875,0,85.95899401
2447,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,0,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,0,81.00764517,33.44444444,24.54444444,28.99444444,8.9,13684.53735,0.444444444,74.7,0.055555556,0,82.08333333
2449,33.89995414,24.73,29.31497707,9.16995414,15001.74031,0.4,182.9,0.175,0,80.72387969,33.25172414,24.41869983,28.83521198,8.83302431,23440.78825,0.310344828,389.2,0.206896552,0,86.0214783,32.46285714,24.57714286,28.52,7.885714286,13482.06198,0.028571429,203.7,0.2,0,86.07679452
2450,34.51495414,23.84220532,29.17857973,10.67274882,16208.79444,0.525,99.3,0.1,0,80.08213791,32.80344828,23.77303134,28.28823981,9.030416933,22566.1423,0.206896552,403.5,0.206896552,0,86.61739168,32.47058824,24.43351473,28.45205148,8.037073509,13424.68884,0.029411765,202.4,0.235294118,0,86.50367153
2452,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.37647059,24.54117647,28.95882353,8.835294118,12791.63962,0.382352941,64.9,0.058823529,0,82.41176471
2454,34.2825,24.8875,29.585,9.395,15925.33525,0.5,98.2,0.05,0,78.16942897,33.73793103,24.31525155,29.02659129,9.422679482,22363.23222,0.431034483,306.6,0.189655172,0,80.88695551,33.37714286,24.54857143,28.96285714,8.828571429,13298.64887,0.4,85.7,0.085714286,0,82.31428571
2455,34.2825,24.8875,29.585,9.395,15925.33525,0.5,98.2,0.05,0,78.16942897,33.73793103,24.31525155,29.02659129,9.422679482,22363.23222,0.431034483,306.6,0.189655172,0,80.88695551,33.41333333,24.62666667,29.02,8.786666667,11203.13982,0.4,64.5,0.066666667,0,82.53333333
2456,33.35995414,23.78593442,28.57294428,9.574019718,14347.74545,0.3,234.7,0.2,0,81.29887969,33.62413793,23.79776547,28.7109517,9.82637246,24224.37224,0.379310345,333.7,0.155172414,0,85.48032069,32.44680851,24.40770098,28.42725475,8.039107531,18160.14982,0.042553191,285.4,0.255319149,0,86.15053085
2457,34.955,25.0175,29.98625,9.9375,15012.76815,0.825,156,0.125,0,76.975,34.09827586,24.59827586,29.34827586,9.5,22437.464,0.5,220.6,0.120689655,0,78.61684756,33.57358491,24.25442623,28.91400557,9.319158679,20204.60928,0.377358491,314.4,0.226415094,0,81.51780037
2458,33.6175,24.595,29.10625,9.0225,15396.85547,0.5,187.7,0.15,0,80.6,34.42758621,24.74137931,29.58448276,9.686206897,22635.63926,0.551724138,257.8,0.137931034,0,78.94443377,33.58947368,24.44959447,29.01953408,9.13987921,14486.36461,0.342105263,128.3,0.157894737,0,81.22219526
2465,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.32903226,24.52258065,28.92580645,8.806451613,11662.51809,0.35483871,56.1,0.064516129,0,82.4516129
2466,34.2175,24.82,29.51875,9.3975,15785.72792,0.5,98.2,0.05,0,78.29442897,33.77931034,24.31697569,29.04814302,9.462334655,22356.15162,0.431034483,306.6,0.189655172,0,80.76626586,33.4969697,24.63636364,29.06666667,8.860606061,12539.88722,0.424242424,85.7,0.090909091,0,82.42424242
2468,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.392,24.58,28.986,8.812,9281.096944,0.36,54.4,0.08,0,82.48
2472,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,0,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,0,81.00764517,33.33333333,24.52727273,28.93030303,8.806060606,12497.83076,0.393939394,74.7,0.060606061,0,82.48484848
2474,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.49677419,24.37741935,28.93709677,9.119354839,11765.41691,0.290322581,122.6,0.193548387,0,81.75623935
2501,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.56,24.55,29.055,9.01,7575.235971,0.35,43,0.1,0,82
2502,33.2225,24.3225,28.7725,8.9,14180.50395,0.35,234.7,0.2,0,80.625,34.39310345,24.57732052,29.48521198,9.81578293,24390.03912,0.551724138,333.7,0.155172414,0,79.29690653,33.27777778,24.47222222,28.875,8.805555556,13444.3669,0.333333333,210.2,0.222222222,0,82.38888889
2503,34.59495414,23.88223298,29.23859356,10.71272116,16391.72833,0.55,99.3,0.1,0,79.98213791,32.77241379,23.75219702,28.26230541,9.020216776,22569.10823,0.189655172,403.5,0.206896552,0,86.72083996,32.24827586,24.64746319,28.44786953,7.600812673,21991.62489,0.034482759,321.6,0.206896552,0,87.8303767
2504,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.30909091,24.51515152,28.91212121,8.793939394,12391.87474,0.363636364,64.9,0.060606061,0,82.54545455
2506,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.392,24.58,28.986,8.812,9281.096944,0.36,54.4,0.08,0,82.48
2507,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.54857143,24.32285714,28.93571429,9.225714286,13408.14189,0.342857143,122.6,0.171428571,0,81.52695485
2508,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.41666667,24.53888889,28.97777778,8.877777778,13699.2901,0.388888889,86.1,0.083333333,0,82.36111111
2510,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.48979592,24.43061224,28.96020408,9.059183673,18609.20921,0.387755102,144.1,0.12244898,0,81.92741673
2511,34.0025,24.7725,29.3875,9.23,15588.595,0.475,104.6,0.05,0,78.76942897,33.85517241,24.308355,29.08176371,9.546817413,22479.5339,0.448275862,306.6,0.189655172,0,80.52488655,33.36774194,24.64516129,29.00645161,8.722580645,11549.43507,0.387096774,64.5,0.064516129,0,82.70967742
2523,33.3075,24.3575,28.8325,8.95,15132.60815,0.35,181.1,0.125,0,80.44442897,34.31724138,24.54283776,29.43003957,9.77440362,22715.79005,0.534482759,272.6,0.155172414,0,79.45592103,33.25945946,24.52972973,28.89459459,8.72972973,13839.01049,0.351351351,98.7,0.108108108,0,82.51351351
2525,33.49495414,23.79545948,28.64520681,9.699494656,14490.6314,0.325,227.5,0.2,0,81.09887969,33.52413793,23.81323732,28.66868762,9.710900612,23999.98415,0.362068966,351.2,0.172413793,0,85.65273448,32.44545455,24.31104707,28.37825081,8.134407478,17024.89876,0.022727273,254.7,0.227272727,0,86.00170341
2526,33.69495414,23.81473549,28.75484481,9.880218651,14672.54442,0.35,227.5,0.2,0,80.82387969,33.42068966,23.75522131,28.58795548,9.665468346,23841.36953,0.344827586,367.2,0.189655172,0,85.83182313,32.43333333,24.17917035,28.30625184,8.254162985,13723.57761,0.027777778,192.7,0.194444444,0,85.76910578
2535,34.6825,25.0675,29.875,9.615,15731.78276,0.6,61.7,0.05,0,77.56942897,33.48275862,24.17559638,28.8291775,9.307162241,22218.0579,0.362068966,318,0.206896552,0,81.42143827,33.28372093,24.57209302,28.92790698,8.711627907,15873.80765,0.395348837,168.8,0.069767442,0,82.46511628
2536,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,0,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,0,81.00764517,33.43333333,24.62666667,29.03,8.806666667,11306.31,0.433333333,74.7,0.066666667,0,82.7
2540,33.3775,24.48,28.92875,8.8975,15307.86942,0.45,188,0.15,0,80.9,34.64137931,24.80344828,29.72241379,9.837931034,22929.23636,0.603448276,255.9,0.137931034,0,78.65133032,33.45294118,24.32601735,28.88947927,9.126923822,12948.2771,0.294117647,126.4,0.176470588,0,81.36598294
2541,33.2225,24.3225,28.7725,8.9,14930.24955,0.35,181.3,0.125,0,80.625,34.39310345,24.57732052,29.48521198,9.81578293,22703.70013,0.551724138,272.6,0.155172414,0,79.29690653,33.09565217,24.30434783,28.7,8.791304348,8597.414153,0.217391304,77.2,0.173913043,0,82.34782609
2545,33.6675,24.6475,29.1575,9.02,15545.39475,0.4,118.3,0.075,0,79.49442897,34.08965517,24.45318259,29.27141888,9.636472586,22560.22961,0.5,282.7,0.172413793,0,80.05936931,33.16470588,24.57647059,28.87058824,8.588235294,6235.804674,0.176470588,66.9,0.176470588,0,82.70588235
2550,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.4952381,24.42857143,28.96190476,9.066666667,8008.659328,0.333333333,43.4,0.095238095,0,81.80952381
2553,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.38125,24.315625,28.8484375,9.065625,12043.26588,0.28125,122.6,0.1875,0,81.92010687
2554,33.89995414,24.73,29.31497707,9.16995414,15001.74031,0.4,182.9,0.175,0,80.72387969,33.25172414,24.41869983,28.83521198,8.83302431,23440.78825,0.310344828,389.2,0.206896552,0,86.0214783,32.36875,24.51875,28.44375,7.85,12061.8915,0.03125,170.7,0.1875,0,85.74024401
2560,34.5075,24.9775,29.7425,9.53,15623.59901,0.55,98.2,0.05,0,77.74442897,33.62068966,24.2721481,28.94641888,9.348541551,22322.20015,0.396551724,322.7,0.206896552,0,81.12833482,33.328,24.624,28.976,8.704,9308.226214,0.4,39.6,0.04,0,82.72
2562,34.37995414,23.85562329,29.11778872,10.52433085,15896.171,0.5,135.3,0.125,0,80.15161709,32.87241379,23.78690359,28.32965869,9.085510206,22756.14729,0.224137931,398.4,0.206896552,0,86.56566755,32.51111111,24.43054086,28.47082599,8.080570248,14241.9246,0.027777778,207.5,0.222222222,0,86.47568978
2564,34.37995414,23.85562329,29.11778872,10.52433085,15896.171,0.5,135.3,0.125,0,80.15161709,32.87241379,23.78690359,28.32965869,9.085510206,22756.14729,0.224137931,398.4,0.206896552,0,86.56566755,32.33913043,24.60651024,28.47282034,7.732620194,17496.11501,0.043478261,283.3,0.239130435,0,87.28532243
2565,34.51495414,23.84220532,29.17857973,10.67274882,16208.79444,0.525,99.3,0.1,0,80.08213791,32.80344828,23.77303134,28.28823981,9.030416933,22566.1423,0.206896552,403.5,0.206896552,0,86.61739168,32.49714286,24.48970002,28.49342144,8.007442838,13893.51361,0.028571429,202.4,0.228571429,0,86.5749952
2566,33.35995414,23.78593442,28.57294428,9.574019718,14347.74545,0.3,234.7,0.2,0,81.29887969,33.62413793,23.79776547,28.7109517,9.82637246,24224.37224,0.379310345,333.7,0.155172414,0,85.48032069,32.42631579,24.1095249,28.26792034,8.316790893,14415.88976,0.026315789,226.2,0.236842105,0,85.68618289
2567,33.69495414,23.81473549,28.75484481,9.880218651,14672.54442,0.35,227.5,0.2,0,80.82387969,33.42068966,23.75522131,28.58795548,9.665468346,23841.36953,0.344827586,367.2,0.189655172,0,85.83182313,32.356,24.51300265,28.43450133,7.842997349,19029.77981,0.04,294.7,0.22,0,86.63375616
2569,34.8275,25.015,29.92125,9.8125,15882.00017,0.6,62,0.05,0,77.14442897,33.49655172,24.2945619,28.89555681,9.201989827,21864.15756,0.362068966,320.7,0.206896552,0,81.90419689,33.4,24.52777778,28.96388889,8.872222222,13522.13192,0.444444444,153.1,0.083333333,0,81.88888889
2573,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.425,24.425,28.925,9,9073.590692,0.375,50.3,0.083333333,0,82.08333333
2575,33.35995414,23.78593442,28.57294428,9.574019718,14347.74545,0.3,234.7,0.2,0,81.29887969,33.62413793,23.79776547,28.7109517,9.82637246,24224.37224,0.379310345,333.7,0.155172414,0,85.48032069,32.42631579,24.1095249,28.26792034,8.316790893,14415.88976,0.026315789,226.2,0.236842105,0,85.68618289
2576,34.2825,24.8875,29.585,9.395,15925.33525,0.5,98.2,0.05,0,78.16942897,33.73793103,24.31525155,29.02659129,9.422679482,22363.23222,0.431034483,306.6,0.189655172,0,80.88695551,33.45405405,24.57837838,29.01621622,8.875675676,14023.90927,0.432432432,85.7,0.081081081,0,82.02702703
2577,34.7975,25.0675,29.9325,9.73,15671.54276,0.6,61.1,0.05,0,77.39442897,33.47931034,24.23938948,28.85934991,9.239920861,22079.7239,0.362068966,319,0.206896552,0,81.6455762,33.672,24.784,29.228,8.888,9501.976614,0.52,52.9,0.04,0,82.2
2578,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.41212121,24.61818182,29.01515152,8.793939394,12358.21627,0.393939394,64.5,0.060606061,0,82.54545455
2579,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.41428571,24.475,28.94464286,8.939285714,10617.20135,0.357142857,54.8,0.071428571,0,82.21428571
2580,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.41666667,24.53888889,28.97777778,8.877777778,13699.2901,0.388888889,86.1,0.083333333,0,82.36111111
2581,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,0,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,0,81.00764517,33.44444444,24.54444444,28.99444444,8.9,13684.53735,0.444444444,74.7,0.055555556,0,82.08333333
2582,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.4195122,24.51219512,28.96585366,8.907317073,15612.40908,0.414634146,86.1,0.073170732,0,81.97560976
2583,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,0,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,0,80.33523138,33.44117647,24.65294118,29.04705882,8.788235294,12800.75837,0.411764706,85.7,0.088235294,0,82.61764706
2584,33.2775,24.315,28.79625,8.9625,14610.72058,0.375,198.3,0.15,0,80.575,34.59310345,24.79283776,29.6929706,9.800265689,22622.31264,0.620689655,227.2,0.120689655,0,78.6685717,33.435,24.3825,28.90875,9.0525,15282.74743,0.325,134,0.15,0,81.9110855
2585,34.5075,24.9775,29.7425,9.53,15623.59901,0.55,98.2,0.05,0,77.74442897,33.62068966,24.2721481,28.94641888,9.348541551,22322.20015,0.396551724,322.7,0.206896552,0,81.12833482,33.43428571,24.58285714,29.00857143,8.851428571,13258.1172,0.457142857,69.6,0.057142857,0,82.08571429
2586,33.5575,24.5575,29.0575,9,15314.59288,0.375,145.1,0.1,0,79.89442897,34.18965517,24.46697569,29.32831543,9.722679482,22685.084,0.517241379,282.9,0.172413793,0,79.86971413,33.28888889,24.56666667,28.92777778,8.722222222,13408.22808,0.361111111,88.4,0.083333333,0,82.41666667
2587,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.37647059,24.54117647,28.95882353,8.835294118,12791.63962,0.382352941,64.9,0.058823529,0,82.41176471
2588,33.35995414,23.78593442,28.57294428,9.574019718,14347.74545,0.3,234.7,0.2,0,81.29887969,33.62413793,23.79776547,28.7109517,9.82637246,24224.37224,0.379310345,333.7,0.155172414,0,85.48032069,32.43076923,24.15799862,28.29438392,8.272770614,14779.24523,0.025641026,259.2,0.256410256,0,85.79679359
2589,33.22495414,23.80646124,28.51570769,9.418492896,14180.50395,0.275,234.7,0.2,0,81.47387969,33.72758621,23.78784678,28.7577165,9.939739423,24390.03912,0.396551724,333.7,0.155172414,0,85.25618275,32.43,24.1439574,28.2869787,8.286042597,15203.70997,0.025,259.2,0.25,0,85.87687375
2591,33.49495414,23.79545948,28.64520681,9.699494656,14490.6314,0.325,227.5,0.2,0,81.09887969,33.52413793,23.81323732,28.66868762,9.710900612,23999.98415,0.362068966,351.2,0.172413793,0,85.65273448,32.43243243,24.09962354,28.26602799,8.332808892,14060.64996,0.027027027,208.7,0.216216216,0,85.67770135
2592,34.5075,24.9775,29.7425,9.53,15623.59901,0.55,98.2,0.05,0,77.74442897,33.62068966,24.2721481,28.94641888,9.348541551,22322.20015,0.396551724,322.7,0.206896552,0,81.12833482,33.42068966,24.67586207,29.04827586,8.744827586,10879.88985,0.448275862,69.6,0.068965517,0,82.72413793
2594,34.0025,24.7725,29.3875,9.23,15588.595,0.475,104.6,0.05,0,78.76942897,33.85517241,24.308355,29.08176371,9.546817413,22479.5339,0.448275862,306.6,0.189655172,0,80.52488655,33.47179487,24.61538462,29.04358974,8.856410256,14769.96941,0.435897436,85.7,0.076923077,0,82.07692308
2595,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,0,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,0,80.24902448,33.32903226,24.52258065,28.92580645,8.806451613,11662.51809,0.35483871,56.1,0.064516129,0,82.4516129
2596,34.0025,24.7725,29.3875,9.23,15588.595,0.475,104.6,0.05,0,78.76942897,33.85517241,24.308355,29.08176371,9.546817413,22479.5339,0.448275862,306.6,0.189655172,0,80.52488655,33.4375,24.66875,29.053125,8.76875,11949.19996,0.40625,64.5,0.0625,0,82.5625
2597,33.5575,24.5575,29.0575,9,15314.59288,0.375,145.1,0.1,0,79.89442897,34.18965517,24.46697569,29.32831543,9.722679482,22685.084,0.517241379,282.9,0.172413793,0,79.86971413,33.34418605,24.53488372,28.93953488,8.809302326,16228.99754,0.395348837,109.6,0.093023256,0,82
2609,34.5075,24.9775,29.7425,9.53,15623.59901,0.55,98.2,0.05,0,77.74442897,33.62068966,24.2721481,28.94641888,9.348541551,22322.20015,0.396551724,322.7,0.206896552,0,81.12833482,33.328,24.624,28.976,8.704,9308.226214,0.4,39.6,0.04,0,82.72
2618,34.59495414,25.0475,29.82122707,9.54745414,16391.72833,0.55,99.3,0.1,0,79.98213791,32.77241379,24.21007914,28.49124647,8.562334655,22569.10823,0.189655172,403.5,0.206896552,0,86.72083996,32.37073171,24.55121951,28.46097561,7.819512195,15802.58724,0.048780488,258.4,0.243902439,0,87.22255688
2619,33.5575,24.5575,29.0575,9,15314.59288,0.375,145.1,0.1,0,79.89442897,34.18965517,24.46697569,29.32831543,9.722679482,22685.084,0.517241379,282.9,0.172413793,0,79.86971413,33.28888889,24.56666667,28.92777778,8.722222222,13408.22808,0.361111111,88.4,0.083333333,0,82.41666667
2620,33.3075,24.3575,28.8325,8.95,15132.60815,0.35,181.1,0.125,0,80.44442897,34.31724138,24.54283776,29.43003957,9.77440362,22715.79005,0.534482759,272.6,0.155172414,0,79.45592103,33.34871795,24.58461538,28.96666667,8.764102564,14681.31748,0.384615385,119.9,0.128205128,0,82.46153846
2621,33.3225,24.31,28.81625,9.0125,14614.81444,0.375,198.3,0.15,0,80.5,34.40689655,24.66869983,29.53779819,9.738196723,22731.31063,0.551724138,260.1,0.137931034,0,79.22794101,33.32105263,24.43421053,28.87763158,8.886842105,14341.09892,0.342105263,102.4,0.131578947,0,82.13157895
2622,34.51495414,24.9775,29.74622707,9.53745414,16208.79444,0.525,99.3,0.1,0,80.08213791,32.80344828,24.2721481,28.53779819,8.531300172,22566.1423,0.206896552,403.5,0.206896552,0,86.61739168,32.49714286,24.58285714,28.54,7.914285714,13893.51361,0.028571429,202.4,0.228571429,0,86.5749952
2623,33.69495414,24.5575,29.12622707,9.13745414,14672.54442,0.35,227.5,0.2,0,80.82387969,33.42068966,24.46697569,28.94383267,8.953713965,23841.36953,0.344827586,367.2,0.189655172,0,85.83182313,32.43684211,24.56315789,28.5,7.873684211,14526.30338,0.026315789,225.7,0.210526316,0,85.93915285
2624,33.22495414,24.3225,28.77372707,8.90245414,14180.50395,0.275,234.7,0.2,0,81.47387969,33.72758621,24.57732052,29.15245336,9.150265689,24390.03912,0.396551724,333.7,0.155172414,0,85.25618275,32.45454545,24.42727273,28.44090909,8.027272727,12523.37139,0.03030303,179.2,0.212121212,0,85.17163597
